STATION,DATE,TAVG,TMAX,TMIN
USW00023183,11/23/2007,,69,49
USW00023183,11/24/2007,,70,47
USW00023183,11/25/2007,,67,48
USW00023183,11/26/2007,,65,51
USW00023183,11/27/2007,,74,50
USW00023183,11/28/2007,,75,52
USW00023183,11/29/2007,,72,60
USW00023183,11/30/2007,,68,62
USW00023183,12/1/2007,,67,53
USW00023183,12/2/2007,,64,47
USW00023183,12/3/2007,,74,47
USW00023183,12/4/2007,,74,48
USW00023183,12/5/2007,,75,50
USW00023183,12/6/2007,,73,51
USW00023183,12/7/2007,,70,54
USW00023183,12/8/2007,,59,49
USW00023183,12/9/2007,,58,47
USW00023183,12/10/2007,,56,50
USW00023183,12/11/2007,,57,47
USW00023183,12/12/2007,,60,44
USW00023183,12/13/2007,,64,45
USW00023183,12/14/2007,,58,42
USW00023183,12/15/2007,,59,40
USW00023183,12/16/2007,,64,42
USW00023183,12/17/2007,,65,43
USW00023183,12/18/2007,,67,43
USW00023183,12/19/2007,,64,43
USW00023183,12/20/2007,,66,45
USW00023183,12/21/2007,,61,45
USW00023183,12/22/2007,,57,37
USW00023183,12/23/2007,,61,37
USW00023183,12/24/2007,,67,40
USW00023183,12/25/2007,,59,39
USW00023183,12/26/2007,,57,36
USW00023183,12/27/2007,,55,38
USW00023183,12/28/2007,,55,36
USW00023183,12/29/2007,,57,37
USW00023183,12/30/2007,,61,37
USW00023183,12/31/2007,,65,37
USW00023183,1/1/2008,,67,39
USW00023183,1/2/2008,,71,55
USW00023183,1/3/2008,,71,53
USW00023183,1/4/2008,,73,52
USW00023183,1/5/2008,,67,55
USW00023183,1/6/2008,,62,56
USW00023183,1/7/2008,,59,50
USW00023183,1/8/2008,,62,45
USW00023183,1/9/2008,,63,47
USW00023183,1/10/2008,,64,44
USW00023183,1/11/2008,,65,44
USW00023183,1/12/2008,,68,42
USW00023183,1/13/2008,,68,46
USW00023183,1/14/2008,,69,50
USW00023183,1/15/2008,,66,43
USW00023183,1/16/2008,,61,42
USW00023183,1/17/2008,,58,35
USW00023183,1/18/2008,,59,36
USW00023183,1/19/2008,,64,36
USW00023183,1/20/2008,,66,38
USW00023183,1/21/2008,,64,39
USW00023183,1/22/2008,,66,41
USW00023183,1/23/2008,,66,42
USW00023183,1/24/2008,,59,47
USW00023183,1/25/2008,,65,45
USW00023183,1/26/2008,,71,44
USW00023183,1/27/2008,,59,52
USW00023183,1/28/2008,,64,52
USW00023183,1/29/2008,,60,45
USW00023183,1/30/2008,,60,42
USW00023183,1/31/2008,,57,39
USW00023183,2/1/2008,,62,40
USW00023183,2/2/2008,,66,41
USW00023183,2/3/2008,,63,45
USW00023183,2/4/2008,,58,43
USW00023183,2/5/2008,,56,38
USW00023183,2/6/2008,,59,40
USW00023183,2/7/2008,,65,41
USW00023183,2/8/2008,,68,44
USW00023183,2/9/2008,,74,46
USW00023183,2/10/2008,,77,49
USW00023183,2/11/2008,,75,50
USW00023183,2/12/2008,,76,50
USW00023183,2/13/2008,,74,51
USW00023183,2/14/2008,,66,53
USW00023183,2/15/2008,,55,48
USW00023183,2/16/2008,,60,46
USW00023183,2/17/2008,,66,44
USW00023183,2/18/2008,,68,47
USW00023183,2/19/2008,,71,50
USW00023183,2/20/2008,,70,52
USW00023183,2/21/2008,,65,48
USW00023183,2/22/2008,,60,51
USW00023183,2/23/2008,,67,50
USW00023183,2/24/2008,,69,54
USW00023183,2/25/2008,,74,50
USW00023183,2/26/2008,,78,52
USW00023183,2/27/2008,,81,57
USW00023183,2/28/2008,,82,53
USW00023183,2/29/2008,,83,55
USW00023183,3/1/2008,,81,55
USW00023183,3/2/2008,,73,53
USW00023183,3/3/2008,,68,49
USW00023183,3/4/2008,,73,49
USW00023183,3/5/2008,,74,48
USW00023183,3/6/2008,,69,47
USW00023183,3/7/2008,,75,46
USW00023183,3/8/2008,,74,49
USW00023183,3/9/2008,,78,52
USW00023183,3/10/2008,,81,53
USW00023183,3/11/2008,,82,53
USW00023183,3/12/2008,,84,56
USW00023183,3/13/2008,,83,55
USW00023183,3/14/2008,,83,57
USW00023183,3/15/2008,,76,55
USW00023183,3/16/2008,,63,50
USW00023183,3/17/2008,,64,47
USW00023183,3/18/2008,,74,48
USW00023183,3/19/2008,,80,52
USW00023183,3/20/2008,,84,53
USW00023183,3/21/2008,,86,54
USW00023183,3/22/2008,,87,54
USW00023183,3/23/2008,,87,57
USW00023183,3/24/2008,,88,62
USW00023183,3/25/2008,,89,60
USW00023183,3/26/2008,,88,58
USW00023183,3/27/2008,,86,59
USW00023183,3/28/2008,,87,59
USW00023183,3/29/2008,,87,61
USW00023183,3/30/2008,,82,60
USW00023183,3/31/2008,,78,57
USW00023183,4/1/2008,,84,55
USW00023183,4/2/2008,,85,59
USW00023183,4/3/2008,,79,58
USW00023183,4/4/2008,,84,58
USW00023183,4/5/2008,,84,55
USW00023183,4/6/2008,,86,59
USW00023183,4/7/2008,,84,61
USW00023183,4/8/2008,,86,58
USW00023183,4/9/2008,,75,60
USW00023183,4/10/2008,,78,58
USW00023183,4/11/2008,,82,55
USW00023183,4/12/2008,,86,61
USW00023183,4/13/2008,,94,63
USW00023183,4/14/2008,,98,66
USW00023183,4/15/2008,,93,65
USW00023183,4/16/2008,,85,66
USW00023183,4/17/2008,,78,58
USW00023183,4/18/2008,,89,56
USW00023183,4/19/2008,,88,61
USW00023183,4/20/2008,,84,60
USW00023183,4/21/2008,,84,57
USW00023183,4/22/2008,,89,59
USW00023183,4/23/2008,,89,61
USW00023183,4/24/2008,,87,63
USW00023183,4/25/2008,,89,60
USW00023183,4/26/2008,,95,61
USW00023183,4/27/2008,,93,71
USW00023183,4/28/2008,,94,66
USW00023183,4/29/2008,,99,67
USW00023183,4/30/2008,,93,69
USW00023183,5/1/2008,,85,67
USW00023183,5/2/2008,,85,59
USW00023183,5/3/2008,,91,63
USW00023183,5/4/2008,,95,64
USW00023183,5/5/2008,,93,67
USW00023183,5/6/2008,,83,65
USW00023183,5/7/2008,,87,64
USW00023183,5/8/2008,,92,66
USW00023183,5/9/2008,,94,68
USW00023183,5/10/2008,,94,66
USW00023183,5/11/2008,,98,67
USW00023183,5/12/2008,,93,66
USW00023183,5/13/2008,,80,67
USW00023183,5/14/2008,,86,62
USW00023183,5/15/2008,,92,66
USW00023183,5/16/2008,,93,72
USW00023183,5/17/2008,,98,73
USW00023183,5/18/2008,,105,74
USW00023183,5/19/2008,,110,76
USW00023183,5/20/2008,,108,80
USW00023183,5/21/2008,,94,78
USW00023183,5/22/2008,,78,53
USW00023183,5/23/2008,,72,51
USW00023183,5/24/2008,,72,57
USW00023183,5/25/2008,,81,62
USW00023183,5/26/2008,,82,62
USW00023183,5/27/2008,,91,65
USW00023183,5/28/2008,,92,68
USW00023183,5/29/2008,,94,69
USW00023183,5/30/2008,,95,68
USW00023183,5/31/2008,,99,71
USW00023183,6/1/2008,,101,71
USW00023183,6/2/2008,,101,74
USW00023183,6/3/2008,,100,74
USW00023183,6/4/2008,,96,71
USW00023183,6/5/2008,,91,73
USW00023183,6/6/2008,,98,69
USW00023183,6/7/2008,,103,73
USW00023183,6/8/2008,,100,76
USW00023183,6/9/2008,,105,76
USW00023183,6/10/2008,,108,77
USW00023183,6/11/2008,,101,77
USW00023183,6/12/2008,,101,75
USW00023183,6/13/2008,,107,76
USW00023183,6/14/2008,,110,79
USW00023183,6/15/2008,,112,81
USW00023183,6/16/2008,,112,85
USW00023183,6/17/2008,,113,88
USW00023183,6/18/2008,,112,88
USW00023183,6/19/2008,,112,79
USW00023183,6/20/2008,,114,80
USW00023183,6/21/2008,,115,80
USW00023183,6/22/2008,,111,89
USW00023183,6/23/2008,,113,84
USW00023183,6/24/2008,,111,85
USW00023183,6/25/2008,,109,84
USW00023183,6/26/2008,,107,85
USW00023183,6/27/2008,,107,81
USW00023183,6/28/2008,,110,84
USW00023183,6/29/2008,,112,87
USW00023183,6/30/2008,,110,86
USW00023183,7/1/2008,,112,90
USW00023183,7/2/2008,,111,88
USW00023183,7/3/2008,,109,84
USW00023183,7/4/2008,,106,87
USW00023183,7/5/2008,,105,85
USW00023183,7/6/2008,,109,87
USW00023183,7/7/2008,,107,84
USW00023183,7/8/2008,,109,87
USW00023183,7/9/2008,,106,87
USW00023183,7/10/2008,,100,71
USW00023183,7/11/2008,,94,73
USW00023183,7/12/2008,,101,80
USW00023183,7/13/2008,,102,74
USW00023183,7/14/2008,,96,79
USW00023183,7/15/2008,,104,83
USW00023183,7/16/2008,,108,85
USW00023183,7/17/2008,,110,88
USW00023183,7/18/2008,,111,88
USW00023183,7/19/2008,,102,85
USW00023183,7/20/2008,,97,79
USW00023183,7/21/2008,,104,85
USW00023183,7/22/2008,,108,88
USW00023183,7/23/2008,,108,86
USW00023183,7/24/2008,,111,89
USW00023183,7/25/2008,,106,85
USW00023183,7/26/2008,,106,85
USW00023183,7/27/2008,,104,86
USW00023183,7/28/2008,,104,84
USW00023183,7/29/2008,,107,82
USW00023183,7/30/2008,,109,85
USW00023183,7/31/2008,,112,86
USW00023183,8/1/2008,,113,95
USW00023183,8/2/2008,,108,91
USW00023183,8/3/2008,,104,89
USW00023183,8/4/2008,,101,84
USW00023183,8/5/2008,,107,78
USW00023183,8/6/2008,,106,78
USW00023183,8/7/2008,,108,75
USW00023183,8/8/2008,,99,76
USW00023183,8/9/2008,,103,83
USW00023183,8/10/2008,,105,84
USW00023183,8/11/2008,,108,88
USW00023183,8/12/2008,,107,87
USW00023183,8/13/2008,,105,86
USW00023183,8/14/2008,,102,79
USW00023183,8/15/2008,,101,83
USW00023183,8/16/2008,,104,84
USW00023183,8/17/2008,,104,84
USW00023183,8/18/2008,,105,83
USW00023183,8/19/2008,,106,84
USW00023183,8/20/2008,,107,85
USW00023183,8/21/2008,,107,84
USW00023183,8/22/2008,,107,87
USW00023183,8/23/2008,,108,89
USW00023183,8/24/2008,,109,87
USW00023183,8/25/2008,,104,72
USW00023183,8/26/2008,,92,73
USW00023183,8/27/2008,,97,77
USW00023183,8/28/2008,,100,64
USW00023183,8/29/2008,,101,77
USW00023183,8/30/2008,,98,81
USW00023183,8/31/2008,,95,74
USW00023183,9/1/2008,,96,78
USW00023183,9/2/2008,,103,82
USW00023183,9/3/2008,,103,82
USW00023183,9/4/2008,,105,82
USW00023183,9/5/2008,,106,80
USW00023183,9/6/2008,,108,82
USW00023183,9/7/2008,,106,82
USW00023183,9/8/2008,,102,86
USW00023183,9/9/2008,,101,81
USW00023183,9/10/2008,,98,78
USW00023183,9/11/2008,,97,76
USW00023183,9/12/2008,,95,73
USW00023183,9/13/2008,,99,76
USW00023183,9/14/2008,,103,75
USW00023183,9/15/2008,,99,79
USW00023183,9/16/2008,,96,79
USW00023183,9/17/2008,,97,77
USW00023183,9/18/2008,,99,77
USW00023183,9/19/2008,,101,77
USW00023183,9/20/2008,,100,79
USW00023183,9/21/2008,,101,79
USW00023183,9/22/2008,,101,76
USW00023183,9/23/2008,,101,78
USW00023183,9/24/2008,,106,78
USW00023183,9/25/2008,,102,81
USW00023183,9/26/2008,,101,80
USW00023183,9/27/2008,,100,79
USW00023183,9/28/2008,,101,79
USW00023183,9/29/2008,,99,78
USW00023183,9/30/2008,,100,76
USW00023183,10/1/2008,,100,78
USW00023183,10/2/2008,,100,76
USW00023183,10/3/2008,,93,75
USW00023183,10/4/2008,,84,71
USW00023183,10/5/2008,,84,68
USW00023183,10/6/2008,,90,66
USW00023183,10/7/2008,,95,66
USW00023183,10/8/2008,,98,69
USW00023183,10/9/2008,,98,71
USW00023183,10/10/2008,,94,69
USW00023183,10/11/2008,,77,57
USW00023183,10/12/2008,,72,50
USW00023183,10/13/2008,,77,51
USW00023183,10/14/2008,,83,54
USW00023183,10/15/2008,,90,59
USW00023183,10/16/2008,,93,65
USW00023183,10/17/2008,,95,66
USW00023183,10/18/2008,,96,69
USW00023183,10/19/2008,,97,68
USW00023183,10/20/2008,,94,68
USW00023183,10/21/2008,,92,66
USW00023183,10/22/2008,,88,64
USW00023183,10/23/2008,,88,59
USW00023183,10/24/2008,,88,59
USW00023183,10/25/2008,,89,59
USW00023183,10/26/2008,,91,59
USW00023183,10/27/2008,,94,63
USW00023183,10/28/2008,,93,66
USW00023183,10/29/2008,,94,69
USW00023183,10/30/2008,,94,67
USW00023183,10/31/2008,,92,67
USW00023183,11/1/2008,,94,65
USW00023183,11/2/2008,,88,65
USW00023183,11/3/2008,,87,61
USW00023183,11/4/2008,,78,60
USW00023183,11/5/2008,,76,56
USW00023183,11/6/2008,,74,50
USW00023183,11/7/2008,,78,50
USW00023183,11/8/2008,,81,53
USW00023183,11/9/2008,,78,53
USW00023183,11/10/2008,,69,51
USW00023183,11/11/2008,,73,53
USW00023183,11/12/2008,,76,52
USW00023183,11/13/2008,,79,53
USW00023183,11/14/2008,,85,54
USW00023183,11/15/2008,,83,57
USW00023183,11/16/2008,,84,60
USW00023183,11/17/2008,,87,59
USW00023183,11/18/2008,,88,58
USW00023183,11/19/2008,,86,57
USW00023183,11/20/2008,,83,56
USW00023183,11/21/2008,,78,58
USW00023183,11/22/2008,,79,57
USW00023183,11/23/2008,,80,51
USW00023183,11/24/2008,,82,51
USW00023183,11/25/2008,,77,62
USW00023183,11/26/2008,,66,54
USW00023183,11/27/2008,,67,56
USW00023183,11/28/2008,,67,52
USW00023183,11/29/2008,,69,51
USW00023183,11/30/2008,,72,49
USW00023183,12/1/2008,,78,51
USW00023183,12/2/2008,,76,52
USW00023183,12/3/2008,,75,49
USW00023183,12/4/2008,,71,51
USW00023183,12/5/2008,,75,47
USW00023183,12/6/2008,,73,48
USW00023183,12/7/2008,,64,50
USW00023183,12/8/2008,,67,50
USW00023183,12/9/2008,,68,51
USW00023183,12/10/2008,,66,45
USW00023183,12/11/2008,,74,46
USW00023183,12/12/2008,,68,52
USW00023183,12/13/2008,,70,48
USW00023183,12/14/2008,,59,47
USW00023183,12/15/2008,,53,46
USW00023183,12/16/2008,,56,51
USW00023183,12/17/2008,,68,51
USW00023183,12/18/2008,,59,47
USW00023183,12/19/2008,,60,42
USW00023183,12/20/2008,,60,40
USW00023183,12/21/2008,,63,40
USW00023183,12/22/2008,,59,44
USW00023183,12/23/2008,,58,48
USW00023183,12/24/2008,,61,46
USW00023183,12/25/2008,,60,52
USW00023183,12/26/2008,,59,40
USW00023183,12/27/2008,,51,34
USW00023183,12/28/2008,,59,34
USW00023183,12/29/2008,,72,40
USW00023183,12/30/2008,,73,43
USW00023183,12/31/2008,,74,46
USW00023183,1/1/2009,,70,44
USW00023183,1/2/2009,,69,45
USW00023183,1/3/2009,,65,43
USW00023183,1/4/2009,,56,50
USW00023183,1/5/2009,,58,43
USW00023183,1/6/2009,,59,41
USW00023183,1/7/2009,,63,40
USW00023183,1/8/2009,,66,42
USW00023183,1/9/2009,,67,43
USW00023183,1/10/2009,,66,43
USW00023183,1/11/2009,,69,41
USW00023183,1/12/2009,,74,42
USW00023183,1/13/2009,,74,46
USW00023183,1/14/2009,,74,45
USW00023183,1/15/2009,,79,46
USW00023183,1/16/2009,,79,48
USW00023183,1/17/2009,,77,50
USW00023183,1/18/2009,,78,48
USW00023183,1/19/2009,,79,49
USW00023183,1/20/2009,,80,50
USW00023183,1/21/2009,,80,59
USW00023183,1/22/2009,,75,60
USW00023183,1/23/2009,,72,60
USW00023183,1/24/2009,,72,58
USW00023183,1/25/2009,,71,52
USW00023183,1/26/2009,,63,49
USW00023183,1/27/2009,,63,42
USW00023183,1/28/2009,,64,40
USW00023183,1/29/2009,,72,42
USW00023183,1/30/2009,,76,49
USW00023183,1/31/2009,,75,44
USW00023183,2/1/2009,,73,46
USW00023183,2/2/2009,,77,46
USW00023183,2/3/2009,,82,48
USW00023183,2/4/2009,,84,53
USW00023183,2/5/2009,,82,53
USW00023183,2/6/2009,,72,51
USW00023183,2/7/2009,,72,50
USW00023183,2/8/2009,,60,49
USW00023183,2/9/2009,,62,45
USW00023183,2/10/2009,,57,44
USW00023183,2/11/2009,,61,41
USW00023183,2/12/2009,,63,47
USW00023183,2/13/2009,,63,41
USW00023183,2/14/2009,,61,42
USW00023183,2/15/2009,,65,44
USW00023183,2/16/2009,,66,45
USW00023183,2/17/2009,,64,52
USW00023183,2/18/2009,,67,45
USW00023183,2/19/2009,,73,46
USW00023183,2/20/2009,,76,48
USW00023183,2/21/2009,,76,49
USW00023183,2/22/2009,,78,55
USW00023183,2/23/2009,,84,60
USW00023183,2/24/2009,,84,56
USW00023183,2/25/2009,,85,58
USW00023183,2/26/2009,,78,54
USW00023183,2/27/2009,,78,51
USW00023183,2/28/2009,,85,52
USW00023183,3/1/2009,,86,58
USW00023183,3/2/2009,,88,58
USW00023183,3/3/2009,,83,62
USW00023183,3/4/2009,,83,61
USW00023183,3/5/2009,,73,59
USW00023183,3/6/2009,,74,59
USW00023183,3/7/2009,,68,50
USW00023183,3/8/2009,,72,48
USW00023183,3/9/2009,,76,57
USW00023183,3/10/2009,,74,51
USW00023183,3/11/2009,,80,52
USW00023183,3/12/2009,,77,55
USW00023183,3/13/2009,,76,54
USW00023183,3/14/2009,,78,54
USW00023183,3/15/2009,,79,52
USW00023183,3/16/2009,,82,56
USW00023183,3/17/2009,,86,57
USW00023183,3/18/2009,,89,58
USW00023183,3/19/2009,,89,61
USW00023183,3/20/2009,,89,64
USW00023183,3/21/2009,,90,60
USW00023183,3/22/2009,,84,59
USW00023183,3/23/2009,,72,51
USW00023183,3/24/2009,,75,50
USW00023183,3/25/2009,,80,52
USW00023183,3/26/2009,,82,54
USW00023183,3/27/2009,,71,49
USW00023183,3/28/2009,,78,49
USW00023183,3/29/2009,,82,54
USW00023183,3/30/2009,,75,60
USW00023183,3/31/2009,,77,50
USW00023183,4/1/2009,,79,53
USW00023183,4/2/2009,,83,55
USW00023183,4/3/2009,,82,58
USW00023183,4/4/2009,,72,52
USW00023183,4/5/2009,,81,50
USW00023183,4/6/2009,,89,57
USW00023183,4/7/2009,,92,62
USW00023183,4/8/2009,,79,64
USW00023183,4/9/2009,,79,54
USW00023183,4/10/2009,,84,57
USW00023183,4/11/2009,,63,50
USW00023183,4/12/2009,,76,54
USW00023183,4/13/2009,,85,58
USW00023183,4/14/2009,,88,65
USW00023183,4/15/2009,,71,53
USW00023183,4/16/2009,,68,46
USW00023183,4/17/2009,,77,51
USW00023183,4/18/2009,,84,55
USW00023183,4/19/2009,,95,62
USW00023183,4/20/2009,,97,64
USW00023183,4/21/2009,,102,68
USW00023183,4/22/2009,,97,69
USW00023183,4/23/2009,,94,66
USW00023183,4/24/2009,,89,68
USW00023183,4/25/2009,,84,66
USW00023183,4/26/2009,,83,57
USW00023183,4/27/2009,,85,60
USW00023183,4/28/2009,,87,60
USW00023183,4/29/2009,,89,62
USW00023183,4/30/2009,,91,63
USW00023183,5/1/2009,,93,66
USW00023183,5/2/2009,,90,76
USW00023183,5/3/2009,,93,69
USW00023183,5/4/2009,,93,72
USW00023183,5/5/2009,,97,71
USW00023183,5/6/2009,,100,71
USW00023183,5/7/2009,,102,73
USW00023183,5/8/2009,,105,73
USW00023183,5/9/2009,,103,75
USW00023183,5/10/2009,,102,73
USW00023183,5/11/2009,,103,74
USW00023183,5/12/2009,,101,73
USW00023183,5/13/2009,,101,72
USW00023183,5/14/2009,,101,73
USW00023183,5/15/2009,,101,75
USW00023183,5/16/2009,,102,74
USW00023183,5/17/2009,,107,78
USW00023183,5/18/2009,,106,80
USW00023183,5/19/2009,,105,83
USW00023183,5/20/2009,,94,84
USW00023183,5/21/2009,,87,68
USW00023183,5/22/2009,,80,67
USW00023183,5/23/2009,,92,72
USW00023183,5/24/2009,,96,73
USW00023183,5/25/2009,,96,73
USW00023183,5/26/2009,,98,74
USW00023183,5/27/2009,,100,74
USW00023183,5/28/2009,,102,75
USW00023183,5/29/2009,,101,77
USW00023183,5/30/2009,,101,76
USW00023183,5/31/2009,,100,75
USW00023183,6/1/2009,,100,74
USW00023183,6/2/2009,,102,77
USW00023183,6/3/2009,,106,76
USW00023183,6/4/2009,,107,78
USW00023183,6/5/2009,,95,80
USW00023183,6/6/2009,,91,70
USW00023183,6/7/2009,,92,68
USW00023183,6/8/2009,,93,74
USW00023183,6/9/2009,,96,74
USW00023183,6/10/2009,,95,71
USW00023183,6/11/2009,,93,73
USW00023183,6/12/2009,,98,71
USW00023183,6/13/2009,,97,72
USW00023183,6/14/2009,,95,73
USW00023183,6/15/2009,,97,72
USW00023183,6/16/2009,,97,74
USW00023183,6/17/2009,,96,79
USW00023183,6/18/2009,,99,78
USW00023183,6/19/2009,,95,77
USW00023183,6/20/2009,,100,74
USW00023183,6/21/2009,,101,77
USW00023183,6/22/2009,,105,78
USW00023183,6/23/2009,,103,83
USW00023183,6/24/2009,,108,86
USW00023183,6/25/2009,,98,86
USW00023183,6/26/2009,,105,80
USW00023183,6/27/2009,,109,86
USW00023183,6/28/2009,,111,87
USW00023183,6/29/2009,,108,88
USW00023183,6/30/2009,,108,86
USW00023183,7/1/2009,,103,87
USW00023183,7/2/2009,,103,83
USW00023183,7/3/2009,,107,79
USW00023183,7/4/2009,,106,79
USW00023183,7/5/2009,,110,90
USW00023183,7/6/2009,,109,87
USW00023183,7/7/2009,,107,86
USW00023183,7/8/2009,,107,87
USW00023183,7/9/2009,,109,85
USW00023183,7/10/2009,,112,89
USW00023183,7/11/2009,,114,88
USW00023183,7/12/2009,,115,91
USW00023183,7/13/2009,,113,90
USW00023183,7/14/2009,,114,89
USW00023183,7/15/2009,,107,91
USW00023183,7/16/2009,,112,90
USW00023183,7/17/2009,,114,93
USW00023183,7/18/2009,,114,90
USW00023183,7/19/2009,,114,91
USW00023183,7/20/2009,,111,84
USW00023183,7/21/2009,,103,76
USW00023183,7/22/2009,,107,85
USW00023183,7/23/2009,,107,87
USW00023183,7/24/2009,,101,83
USW00023183,7/25/2009,,108,89
USW00023183,7/26/2009,,110,87
USW00023183,7/27/2009,,114,92
USW00023183,7/28/2009,,115,92
USW00023183,7/29/2009,,110,88
USW00023183,7/30/2009,,108,86
USW00023183,7/31/2009,,109,86
USW00023183,8/1/2009,,110,85
USW00023183,8/2/2009,,113,87
USW00023183,8/3/2009,,114,89
USW00023183,8/4/2009,,112,90
USW00023183,8/5/2009,,113,95
USW00023183,8/6/2009,,110,91
USW00023183,8/7/2009,,102,82
USW00023183,8/8/2009,,102,75
USW00023183,8/9/2009,,104,77
USW00023183,8/10/2009,,106,79
USW00023183,8/11/2009,,103,86
USW00023183,8/12/2009,,110,87
USW00023183,8/13/2009,,95,74
USW00023183,8/14/2009,,105,80
USW00023183,8/15/2009,,106,80
USW00023183,8/16/2009,,106,81
USW00023183,8/17/2009,,108,80
USW00023183,8/18/2009,,109,80
USW00023183,8/19/2009,,106,84
USW00023183,8/20/2009,,109,87
USW00023183,8/21/2009,,107,79
USW00023183,8/22/2009,,96,76
USW00023183,8/23/2009,,103,82
USW00023183,8/24/2009,,104,83
USW00023183,8/25/2009,,104,85
USW00023183,8/26/2009,,107,82
USW00023183,8/27/2009,,113,84
USW00023183,8/28/2009,,113,84
USW00023183,8/29/2009,,113,87
USW00023183,8/30/2009,,110,85
USW00023183,8/31/2009,,109,84
USW00023183,9/1/2009,,106,83
USW00023183,9/2/2009,,105,83
USW00023183,9/3/2009,,107,80
USW00023183,9/4/2009,,103,81
USW00023183,9/5/2009,,90,73
USW00023183,9/6/2009,,99,76
USW00023183,9/7/2009,,101,81
USW00023183,9/8/2009,,102,83
USW00023183,9/9/2009,,102,79
USW00023183,9/10/2009,,106,81
USW00023183,9/11/2009,,106,83
USW00023183,9/12/2009,,105,84
USW00023183,9/13/2009,,102,83
USW00023183,9/14/2009,,102,82
USW00023183,9/15/2009,,99,78
USW00023183,9/16/2009,,97,75
USW00023183,9/17/2009,,100,76
USW00023183,9/18/2009,,99,79
USW00023183,9/19/2009,,102,80
USW00023183,9/20/2009,,102,78
USW00023183,9/21/2009,,104,78
USW00023183,9/22/2009,,98,78
USW00023183,9/23/2009,,95,76
USW00023183,9/24/2009,,98,70
USW00023183,9/25/2009,,103,73
USW00023183,9/26/2009,,106,76
USW00023183,9/27/2009,,107,74
USW00023183,9/28/2009,,106,74
USW00023183,9/29/2009,,103,74
USW00023183,9/30/2009,,97,77
USW00023183,10/1/2009,,90,65
USW00023183,10/2/2009,,91,62
USW00023183,10/3/2009,,89,70
USW00023183,10/4/2009,,92,71
USW00023183,10/5/2009,,82,65
USW00023183,10/6/2009,,87,59
USW00023183,10/7/2009,,80,67
USW00023183,10/8/2009,,82,62
USW00023183,10/9/2009,,86,60
USW00023183,10/10/2009,,88,64
USW00023183,10/11/2009,,89,63
USW00023183,10/12/2009,,89,67
USW00023183,10/13/2009,,84,66
USW00023183,10/14/2009,,88,64
USW00023183,10/15/2009,,93,66
USW00023183,10/16/2009,,100,66
USW00023183,10/17/2009,,102,72
USW00023183,10/18/2009,,100,74
USW00023183,10/19/2009,,95,71
USW00023183,10/20/2009,,83,69
USW00023183,10/21/2009,,84,62
USW00023183,10/22/2009,,85,61
USW00023183,10/23/2009,,89,61
USW00023183,10/24/2009,,88,60
USW00023183,10/25/2009,,89,63
USW00023183,10/26/2009,,84,59
USW00023183,10/27/2009,,85,56
USW00023183,10/28/2009,,64,51
USW00023183,10/29/2009,,67,45
USW00023183,10/30/2009,,69,46
USW00023183,10/31/2009,,83,50
USW00023183,11/1/2009,,88,55
USW00023183,11/2/2009,,89,57
